school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest,school_encoded,school_setting_encoded,school_type_encoded,classroom_encoded,teaching_method_encoded,student_id_encoded,gender_encoded,lunch_encoded
QOQTS,Urban,Public,SUR,Standard,28.0,7SAPU,Female,Qualifies for reduced/free lunch,48.0,62.0,14,2,1,75,1,429,0,1
QOQTS,Urban,Public,SUR,Standard,28.0,7VV8V,Male,Does not qualify,56.0,69.0,14,2,1,75,1,433,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,A2OLH,Male,Does not qualify,54.0,65.0,14,2,1,75,1,546,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,D42XF,Male,Does not qualify,53.0,63.0,14,2,1,75,1,734,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,EP1OW,Male,Does not qualify,55.0,64.0,14,2,1,75,1,809,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,FCNU9,Female,Does not qualify,55.0,69.0,14,2,1,75,1,847,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,G3900,Male,Does not qualify,60.0,65.0,14,2,1,75,1,889,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,H2O56,Male,Does not qualify,51.0,62.0,14,2,1,75,1,957,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,IEA4E,Female,Does not qualify,53.0,62.0,14,2,1,75,1,1027,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,IXNI7,Female,Does not qualify,51.0,62.0,14,2,1,75,1,1053,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,M3C4F,Female,Does not qualify,54.0,62.0,14,2,1,75,1,1223,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,MINBK,Male,Qualifies for reduced/free lunch,52.0,57.0,14,2,1,75,1,1251,1,1
QOQTS,Urban,Public,SUR,Standard,28.0,NH2XP,Male,Does not qualify,54.0,64.0,14,2,1,75,1,1310,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,NK0RT,Male,Does not qualify,54.0,62.0,14,2,1,75,1,1314,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,OFPX7,Female,Does not qualify,50.0,56.0,14,2,1,75,1,1376,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,SDWCT,Female,Does not qualify,52.0,59.0,14,2,1,75,1,1591,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,WKFXN,Male,Does not qualify,54.0,62.0,14,2,1,75,1,1812,1,0
QOQTS,Urban,Public,SUR,Standard,28.0,XSWF9,Female,Does not qualify,53.0,61.0,14,2,1,75,1,1874,0,0
QOQTS,Urban,Public,SUR,Standard,28.0,YZBI1,Female,Does not qualify,52.0,65.0,14,2,1,75,1,1937,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,2Y5KB,Male,Does not qualify,63.0,71.0,14,2,1,84,0,166,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,3G0AI,Male,Qualifies for reduced/free lunch,62.0,78.0,14,2,1,84,0,194,1,1
QOQTS,Urban,Public,X2O,Experimental,25.0,3TPE1,Male,Does not qualify,63.0,76.0,14,2,1,84,0,212,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,59VYG,Male,Does not qualify,62.0,80.0,14,2,1,84,0,295,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,AKDEM,Female,Does not qualify,63.0,76.0,14,2,1,84,0,571,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,AO6BG,Male,Does not qualify,60.0,75.0,14,2,1,84,0,575,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,EJAMZ,Male,Does not qualify,59.0,85.0,14,2,1,84,0,801,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,FZF17,Female,Does not qualify,57.0,78.0,14,2,1,84,0,880,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,G193S,Female,Does not qualify,65.0,78.0,14,2,1,84,0,886,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,H5DOH,Male,Does not qualify,57.0,81.0,14,2,1,84,0,962,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,HD0QR,Male,Does not qualify,58.0,78.0,14,2,1,84,0,972,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,HSJ6V,Female,Does not qualify,58.0,77.0,14,2,1,84,0,992,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,I0YK4,Male,Does not qualify,59.0,76.0,14,2,1,84,0,1003,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,ICRP4,Male,Does not qualify,63.0,76.0,14,2,1,84,0,1023,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,LJWJ6,Male,Does not qualify,67.0,79.0,14,2,1,84,0,1197,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,MHXTU,Male,Does not qualify,65.0,78.0,14,2,1,84,0,1247,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,QPJGR,Female,Does not qualify,63.0,79.0,14,2,1,84,0,1484,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,QS03G,Female,Does not qualify,65.0,79.0,14,2,1,84,0,1490,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,QW5M0,Male,Qualifies for reduced/free lunch,57.0,73.0,14,2,1,84,0,1497,1,1
QOQTS,Urban,Public,X2O,Experimental,25.0,UC234,Male,Does not qualify,63.0,74.0,14,2,1,84,0,1699,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,UM88I,Female,Does not qualify,65.0,76.0,14,2,1,84,0,1715,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,W4M1T,Male,Does not qualify,61.0,79.0,14,2,1,84,0,1791,1,0
QOQTS,Urban,Public,X2O,Experimental,25.0,X32YR,Female,Does not qualify,66.0,81.0,14,2,1,84,0,1836,0,0
QOQTS,Urban,Public,X2O,Experimental,25.0,YS6D7,Male,Does not qualify,62.0,81.0,14,2,1,84,0,1922,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,0HAGQ,Female,Does not qualify,59.0,73.0,14,2,1,90,1,28,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,1DSAG,Female,Does not qualify,57.0,68.0,14,2,1,90,1,85,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,2RXVE,Male,Does not qualify,61.0,63.0,14,2,1,90,1,158,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,4QH1V,Male,Does not qualify,54.0,65.0,14,2,1,90,1,261,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,5BK70,Female,Does not qualify,59.0,70.0,14,2,1,90,1,299,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,9Q9RK,Female,Does not qualify,57.0,66.0,14,2,1,90,1,530,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,AAUAP,Female,Qualifies for reduced/free lunch,57.0,64.0,14,2,1,90,1,559,0,1
QOQTS,Urban,Public,XZ4,Standard,22.0,F3G51,Female,Does not qualify,56.0,69.0,14,2,1,90,1,831,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,F5RU2,Male,Does not qualify,53.0,67.0,14,2,1,90,1,839,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,FSTS2,Female,Does not qualify,59.0,69.0,14,2,1,90,1,866,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,HGCQA,Male,Does not qualify,60.0,74.0,14,2,1,90,1,978,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,IDSWX,Female,Does not qualify,61.0,71.0,14,2,1,90,1,1025,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,JZA64,Female,Does not qualify,58.0,70.0,14,2,1,90,1,1116,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,N3IUQ,Female,Does not qualify,56.0,69.0,14,2,1,90,1,1291,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,NRHKL,Male,Qualifies for reduced/free lunch,56.0,66.0,14,2,1,90,1,1325,1,1
QOQTS,Urban,Public,XZ4,Standard,22.0,NYDID,Female,Does not qualify,63.0,73.0,14,2,1,90,1,1341,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,QFCSU,Male,Does not qualify,58.0,70.0,14,2,1,90,1,1466,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,QLVBH,Female,Does not qualify,56.0,68.0,14,2,1,90,1,1475,0,0
QOQTS,Urban,Public,XZ4,Standard,22.0,S8BUS,Male,Does not qualify,59.0,68.0,14,2,1,90,1,1584,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,TQ7FO,Male,Does not qualify,63.0,68.0,14,2,1,90,1,1665,1,0
QOQTS,Urban,Public,XZ4,Standard,22.0,WUBEL,Female,Does not qualify,59.0,71.0,14,2,1,90,1,1825,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,15087,Male,Does not qualify,61.0,70.0,15,1,1,6,1,68,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,8LQQZ,Female,Does not qualify,64.0,68.0,15,1,1,6,1,478,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,96R50,Male,Does not qualify,60.0,67.0,15,1,1,6,1,501,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,9V75V,Male,Does not qualify,56.0,73.0,15,1,1,6,1,539,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,AUZ9N,Male,Does not qualify,53.0,67.0,15,1,1,6,1,584,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,B19E2,Male,Does not qualify,63.0,69.0,15,1,1,6,1,597,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,B2NRX,Male,Does not qualify,55.0,69.0,15,1,1,6,1,600,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,DI6CN,Female,Does not qualify,60.0,71.0,15,1,1,6,1,753,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,EEW82,Female,Does not qualify,59.0,65.0,15,1,1,6,1,797,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,F9L7V,Female,Does not qualify,58.0,68.0,15,1,1,6,1,844,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,GDU43,Female,Does not qualify,55.0,65.0,15,1,1,6,1,905,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,LHLZ0,Male,Does not qualify,50.0,65.0,15,1,1,6,1,1194,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,O5U7H,Male,Does not qualify,59.0,69.0,15,1,1,6,1,1352,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,T3MLI,Female,Does not qualify,56.0,66.0,15,1,1,6,1,1628,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,T51PH,Female,Does not qualify,63.0,75.0,15,1,1,6,1,1629,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,TM3WU,Male,Does not qualify,59.0,70.0,15,1,1,6,1,1657,1,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,VOASI,Female,Does not qualify,64.0,70.0,15,1,1,6,1,1771,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,YQ2AF,Female,Does not qualify,64.0,69.0,15,1,1,6,1,1920,0,0
UAGPU,Suburban,Public,1SZ,Standard,22.0,YV3L0,Male,Does not qualify,60.0,70.0,15,1,1,6,1,1932,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,0VF9P,Female,Does not qualify,67.0,81.0,15,1,1,20,1,45,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,10GPN,Male,Does not qualify,62.0,68.0,15,1,1,20,1,60,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,2N2TX,Female,Does not qualify,68.0,78.0,15,1,1,20,1,150,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,5JSKA,Female,Qualifies for reduced/free lunch,58.0,70.0,15,1,1,20,1,311,0,1
UAGPU,Suburban,Public,62L,Standard,23.0,5ZOS4,Male,Does not qualify,61.0,73.0,15,1,1,20,1,334,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,B8GPJ,Female,Does not qualify,58.0,74.0,15,1,1,20,1,615,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,BAEWN,Male,Does not qualify,61.0,79.0,15,1,1,20,1,621,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,G4UTB,Male,Does not qualify,67.0,73.0,15,1,1,20,1,892,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,GDMQS,Female,Does not qualify,66.0,76.0,15,1,1,20,1,904,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,KTSB7,Female,Does not qualify,66.0,72.0,15,1,1,20,1,1164,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,KXPEE,Female,Does not qualify,70.0,83.0,15,1,1,20,1,1170,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,N42JI,Male,Does not qualify,62.0,74.0,15,1,1,20,1,1294,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,P5X30,Male,Does not qualify,62.0,72.0,15,1,1,20,1,1403,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,RTV9D,Male,Does not qualify,65.0,77.0,15,1,1,20,1,1551,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,S8HYS,Female,Does not qualify,66.0,75.0,15,1,1,20,1,1585,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,SE4E4,Female,Does not qualify,64.0,73.0,15,1,1,20,1,1592,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,TQBTQ,Female,Does not qualify,65.0,72.0,15,1,1,20,1,1666,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,VEXWA,Female,Does not qualify,69.0,79.0,15,1,1,20,1,1752,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,W6LZR,Female,Does not qualify,62.0,68.0,15,1,1,20,1,1796,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,Y4ZOH,Male,Does not qualify,68.0,74.0,15,1,1,20,1,1888,1,0
UAGPU,Suburban,Public,62L,Standard,23.0,YIFYG,Female,Does not qualify,63.0,71.0,15,1,1,20,1,1910,0,0
UAGPU,Suburban,Public,62L,Standard,23.0,ZEUU8,Female,Does not qualify,70.0,75.0,15,1,1,20,1,1957,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,17EXU,Female,Does not qualify,54.0,68.0,15,1,1,56,1,74,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,23BMT,Female,Does not qualify,62.0,69.0,15,1,1,56,1,127,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,2GDJ8,Male,Does not qualify,58.0,67.0,15,1,1,56,1,146,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,36YGH,Male,Does not qualify,60.0,68.0,15,1,1,56,1,180,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,7NE6P,Female,Does not qualify,63.0,72.0,15,1,1,56,1,417,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,93BY7,Male,Does not qualify,56.0,69.0,15,1,1,56,1,497,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,ATEDY,Male,Does not qualify,57.0,66.0,15,1,1,56,1,582,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,F6MAL,Male,Does not qualify,56.0,69.0,15,1,1,56,1,840,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,GVD2M,Male,Does not qualify,56.0,67.0,15,1,1,56,1,935,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,JM80A,Male,Does not qualify,60.0,69.0,15,1,1,56,1,1090,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,LQAVG,Male,Does not qualify,65.0,72.0,15,1,1,56,1,1208,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,N1C5K,Male,Does not qualify,62.0,67.0,15,1,1,56,1,1281,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,OJM71,Female,Does not qualify,63.0,71.0,15,1,1,56,1,1381,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,S0UET,Female,Does not qualify,57.0,68.0,15,1,1,56,1,1568,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,TD1N0,Female,Does not qualify,52.0,66.0,15,1,1,56,1,1643,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,WNW5P,Female,Does not qualify,57.0,67.0,15,1,1,56,1,1817,0,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,XGFGI,Male,Does not qualify,58.0,67.0,15,1,1,56,1,1855,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,Y2S14,Male,Does not qualify,60.0,66.0,15,1,1,56,1,1883,1,0
UAGPU,Suburban,Public,NWZ,Standard,21.0,YBGHP,Female,Qualifies for reduced/free lunch,51.0,62.0,15,1,1,56,1,1899,0,1
UAGPU,Suburban,Public,S98,Standard,21.0,2SCI6,Female,Does not qualify,73.0,79.0,15,1,1,72,1,159,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,58GQ3,Male,Does not qualify,67.0,77.0,15,1,1,72,1,291,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,5HZS0,Female,Does not qualify,68.0,79.0,15,1,1,72,1,308,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,6O11H,Male,Does not qualify,70.0,78.0,15,1,1,72,1,360,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,7BH6I,Male,Does not qualify,68.0,77.0,15,1,1,72,1,404,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,B4BQ2,Female,Does not qualify,66.0,71.0,15,1,1,72,1,603,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,BEDRH,Male,Does not qualify,65.0,81.0,15,1,1,72,1,628,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,BZH4Z,Female,Does not qualify,70.0,77.0,15,1,1,72,1,668,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,C6U78,Female,Does not qualify,67.0,79.0,15,1,1,72,1,680,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,CG4PV,Female,Does not qualify,64.0,71.0,15,1,1,72,1,696,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,DBWGP,Male,Does not qualify,64.0,77.0,15,1,1,72,1,746,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,GGHJ9,Female,Does not qualify,67.0,75.0,15,1,1,72,1,911,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,I9AT5,Male,Does not qualify,65.0,73.0,15,1,1,72,1,1019,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,LOKKS,Male,Does not qualify,67.0,75.0,15,1,1,72,1,1207,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,NA0CP,Female,Does not qualify,68.0,76.0,15,1,1,72,1,1301,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,Q94QX,Male,Does not qualify,69.0,79.0,15,1,1,72,1,1458,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,RK9Y8,Male,Does not qualify,71.0,79.0,15,1,1,72,1,1540,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,RUJQB,Female,Does not qualify,71.0,81.0,15,1,1,72,1,1552,0,0
UAGPU,Suburban,Public,S98,Standard,21.0,X7NOM,Male,Does not qualify,68.0,77.0,15,1,1,72,1,1843,1,0
UAGPU,Suburban,Public,S98,Standard,21.0,ZU75P,Male,Does not qualify,68.0,78.0,15,1,1,72,1,1978,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,1LGMI,Female,Does not qualify,84.0,95.0,16,1,1,1,1,97,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,3K3MA,Female,Does not qualify,83.0,93.0,16,1,1,1,1,200,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,5AT7Y,Male,Does not qualify,84.0,91.0,16,1,1,1,1,297,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,5OKGY,Female,Does not qualify,87.0,94.0,16,1,1,1,1,315,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,6GUH0,Female,Does not qualify,80.0,94.0,16,1,1,1,1,350,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,BVV7P,Male,Does not qualify,76.0,93.0,16,1,1,1,1,658,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,CQRYE,Female,Does not qualify,91.0,98.0,16,1,1,1,1,713,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,CSZV6,Male,Does not qualify,82.0,94.0,16,1,1,1,1,718,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,MVXQR,Male,Does not qualify,83.0,91.0,16,1,1,1,1,1273,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,N1923,Female,Does not qualify,82.0,94.0,16,1,1,1,1,1280,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,NNADP,Male,Does not qualify,85.0,94.0,16,1,1,1,1,1320,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,PC2MH,Female,Does not qualify,84.0,94.0,16,1,1,1,1,1415,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,RGXS6,Female,Does not qualify,84.0,99.0,16,1,1,1,1,1536,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,UX5JT,Male,Does not qualify,86.0,96.0,16,1,1,1,1,1733,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,V7CKV,Male,Does not qualify,81.0,91.0,16,1,1,1,1,1746,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,XZH2Z,Female,Does not qualify,87.0,91.0,16,1,1,1,1,1879,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,YGFAP,Female,Does not qualify,83.0,98.0,16,1,1,1,1,1907,0,0
UKPGS,Suburban,Public,08N,Standard,21.0,YPTLT,Male,Does not qualify,89.0,94.0,16,1,1,1,1,1918,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,YXBYX,Male,Does not qualify,79.0,89.0,16,1,1,1,1,1936,1,0
UKPGS,Suburban,Public,08N,Standard,21.0,ZAH4F,Female,Does not qualify,87.0,93.0,16,1,1,1,1,1949,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,32A5K,Male,Does not qualify,81.0,94.0,16,1,1,26,1,172,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,3S4PV,Female,Does not qualify,87.0,97.0,16,1,1,26,1,209,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,48A1T,Female,Does not qualify,82.0,93.0,16,1,1,26,1,233,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,8N6QZ,Female,Does not qualify,84.0,93.0,16,1,1,26,1,481,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,B4VE7,Male,Does not qualify,82.0,93.0,16,1,1,26,1,605,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,CPSG8,Male,Does not qualify,86.0,94.0,16,1,1,26,1,712,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,DQYGC,Female,Does not qualify,83.0,90.0,16,1,1,26,1,766,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,EUE94,Female,Does not qualify,85.0,88.0,16,1,1,26,1,818,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,H2NHU,Female,Does not qualify,85.0,97.0,16,1,1,26,1,956,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,H9GCW,Female,Does not qualify,86.0,93.0,16,1,1,26,1,967,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,I4IR4,Male,Does not qualify,83.0,94.0,16,1,1,26,1,1011,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,INLHM,Female,Does not qualify,86.0,95.0,16,1,1,26,1,1039,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,JSXAG,Female,Does not qualify,81.0,94.0,16,1,1,26,1,1105,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,KFYSH,Female,Does not qualify,80.0,92.0,16,1,1,26,1,1147,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,LAFO1,Male,Does not qualify,84.0,92.0,16,1,1,26,1,1184,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,M1AZ2,Male,Does not qualify,83.0,93.0,16,1,1,26,1,1219,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,MDLIT,Male,Does not qualify,82.0,91.0,16,1,1,26,1,1237,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,NMN96,Female,Does not qualify,87.0,92.0,16,1,1,26,1,1319,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,S5EY9,Female,Does not qualify,86.0,93.0,16,1,1,26,1,1576,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,TWZWL,Female,Does not qualify,81.0,92.0,16,1,1,26,1,1675,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,VYVEK,Female,Does not qualify,84.0,94.0,16,1,1,26,1,1782,0,0
UKPGS,Suburban,Public,9AW,Standard,25.0,WJITF,Male,Does not qualify,86.0,96.0,16,1,1,26,1,1811,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,XOO4J,Male,Does not qualify,82.0,95.0,16,1,1,26,1,1870,1,0
UKPGS,Suburban,Public,9AW,Standard,25.0,ZG15E,Male,Does not qualify,85.0,91.0,16,1,1,26,1,1959,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,0QF6V,Female,Does not qualify,77.0,89.0,16,1,1,48,0,38,0,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,6ZVZS,Female,Does not qualify,76.0,96.0,16,1,1,48,0,379,0,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,7M97F,Male,Does not qualify,77.0,90.0,16,1,1,48,0,416,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,9C145,Male,Does not qualify,74.0,95.0,16,1,1,48,0,512,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,FDVGN,Male,Does not qualify,81.0,89.0,16,1,1,48,0,850,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,H08BV,Male,Does not qualify,75.0,92.0,16,1,1,48,0,949,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,JYMFD,Male,Does not qualify,76.0,93.0,16,1,1,48,0,1115,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,ME537,Female,Does not qualify,79.0,91.0,16,1,1,48,0,1238,0,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,MTJV5,Male,Does not qualify,79.0,92.0,16,1,1,48,0,1271,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,O9EES,Female,Does not qualify,68.0,88.0,16,1,1,48,0,1361,0,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,OA8E3,Female,Does not qualify,76.0,93.0,16,1,1,48,0,1366,0,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,PNXUP,Male,Does not qualify,79.0,93.0,16,1,1,48,0,1432,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,SNQT3,Male,Does not qualify,75.0,88.0,16,1,1,48,0,1607,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,U38NB,Male,Does not qualify,76.0,90.0,16,1,1,48,0,1689,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,UA1VB,Male,Does not qualify,79.0,93.0,16,1,1,48,0,1697,1,0
UKPGS,Suburban,Public,IPU,Experimental,19.0,VDJB4,Female,Does not qualify,75.0,90.0,16,1,1,48,0,1751,0,0
UKPGS,Suburban,Public,KXB,Experimental,18.0,4KXHJ,Male,Does not qualify,74.0,86.0,16,1,1,54,0,249,1,0
UKPGS,Suburban,Public,KXB,Experimental,18.0,4USMS,Male,Does not qualify,76.0,95.0,16,1,1,54,0,274,1,0
UKPGS,Suburban,Public,KXB,Experimental,18.0,71V1M,Male,Does not qualify,72.0,88.0,16,1,1,54,0,387,1,0
UKPGS,Suburban,Public,KXB,Experimental,18.0,8023G,Male,Does not qualify,78.0,96.0,16,1,1,54,0,443,1,0
